item_id,order_id,product_id,quantity
72570,29001,197,3
72571,29001,146,2
72572,29001,273,2
72573,29002,254,2
72574,29003,54,3
72575,29003,230,2
72576,29003,188,2
72577,29003,72,3
72578,29004,68,2
72579,29004,104,1
72580,29005,147,3
72581,29005,174,1
72582,29005,7,3
72583,29006,256,3
72584,29007,103,3
72585,29007,297,3
72586,29007,85,2
72587,29008,170,2
72588,29008,80,1
72589,29009,190,2
72590,29010,172,3
72591,29010,29,1
72592,29011,65,2
72593,29011,213,2
72594,29012,64,3
72595,29012,218,3
72596,29013,204,2
72597,29013,176,3
72598,29014,259,3
72599,29015,178,3
72600,29016,141,1
72601,29016,259,1
72602,29016,270,2
72603,29017,144,2
72604,29017,22,2
72605,29017,162,3
72606,29018,107,3
72607,29018,199,3
72608,29018,157,2
72609,29018,216,3
72610,29019,58,3
72611,29020,189,3
72612,29021,262,2
72613,29021,155,3
72614,29021,276,3
72615,29022,11,1
72616,29022,247,3
72617,29022,198,2
72618,29023,258,3
72619,29023,91,2
72620,29024,111,1
72621,29024,235,1
72622,29025,115,1
72623,29026,50,1
72624,29026,178,1
72625,29026,136,3
72626,29027,179,1
72627,29028,39,1
72628,29028,258,2
72629,29028,247,3
72630,29029,64,3
72631,29029,266,1
72632,29029,193,3
72633,29030,283,1
72634,29030,14,3
72635,29031,4,3
72636,29031,173,3
72637,29032,91,3
72638,29032,264,1
72639,29032,139,3
72640,29033,267,2
72641,29034,60,2
72642,29035,51,3
72643,29035,233,2
72644,29036,290,2
72645,29036,106,3
72646,29037,8,2
72647,29037,25,1
72648,29037,259,1
72649,29038,296,3
72650,29038,238,1
72651,29039,63,2
72652,29039,79,3
72653,29039,270,3
72654,29039,81,2
72655,29040,286,1
72656,29040,87,1
72657,29040,281,3
72658,29041,36,2
72659,29041,14,1
72660,29041,114,1
72661,29042,205,2
72662,29043,129,3
72663,29043,152,2
72664,29043,59,2
72665,29044,40,2
72666,29044,209,2
72667,29045,39,3
72668,29045,138,3
72669,29046,74,1
72670,29046,123,2
72671,29047,198,3
72672,29048,67,1
72673,29048,216,2
72674,29049,225,3
72675,29049,123,1
72676,29049,253,2
72677,29049,227,1
72678,29050,201,1
72679,29051,217,3
72680,29051,155,1
72681,29051,64,2
72682,29052,26,1
72683,29052,217,1
72684,29053,286,2
72685,29053,175,1
72686,29053,4,1
72687,29053,136,2
72688,29054,274,2
72689,29055,276,3
72690,29055,38,2
72691,29056,43,3
72692,29056,91,2
72693,29056,24,1
72694,29056,232,2
72695,29057,259,3
72696,29057,10,1
72697,29058,69,2
72698,29058,36,2
72699,29058,171,1
72700,29058,166,3
72701,29059,115,1
72702,29059,276,2
72703,29059,33,1
72704,29060,136,1
72705,29060,273,1
72706,29061,285,3
72707,29062,264,3
72708,29062,160,2
72709,29062,174,1
72710,29062,185,1
72711,29063,289,2
72712,29064,157,2
72713,29064,236,3
72714,29065,26,2
72715,29065,51,3
72716,29065,17,1
72717,29066,147,3
72718,29066,196,1
72719,29066,58,3
72720,29066,96,1
72721,29067,27,3
72722,29068,57,1
72723,29068,298,2
72724,29068,241,1
72725,29068,138,2
72726,29069,206,3
72727,29069,99,1
72728,29069,217,3
72729,29069,222,1
72730,29070,41,3
72731,29070,32,1
72732,29070,284,2
72733,29070,110,1
72734,29071,106,2
72735,29071,21,3
72736,29072,205,3
72737,29072,282,1
72738,29072,20,3
72739,29073,43,2
72740,29073,95,1
72741,29073,283,3
72742,29073,61,3
72743,29074,133,3
72744,29074,197,3
72745,29074,202,3
72746,29075,50,3
72747,29075,202,2
72748,29075,39,3
72749,29075,153,1
72750,29076,157,1
72751,29076,176,2
72752,29077,53,2
72753,29077,214,3
72754,29078,48,3
72755,29078,142,3
72756,29078,232,3
72757,29078,194,2
72758,29079,111,3
72759,29079,196,2
72760,29079,39,1
72761,29080,30,3
72762,29080,9,1
72763,29080,27,2
72764,29080,26,1
72765,29081,267,3
72766,29081,42,2
72767,29081,23,3
72768,29081,101,2
72769,29082,100,1
72770,29082,227,1
72771,29082,165,2
72772,29082,79,1
72773,29083,194,3
72774,29083,132,3
72775,29083,196,1
72776,29083,217,1
72777,29084,175,2
72778,29085,191,3
72779,29085,62,1
72780,29086,163,1
72781,29087,199,3
72782,29087,110,3
72783,29088,73,3
72784,29088,163,1
72785,29088,256,2
72786,29088,217,2
72787,29089,101,3
72788,29089,54,1
72789,29089,16,3
72790,29089,252,2
72791,29090,256,2
72792,29091,65,2
72793,29091,168,2
72794,29091,286,1
72795,29091,234,1
72796,29092,208,2
72797,29092,257,2
72798,29093,117,3
72799,29093,153,3
72800,29094,55,2
72801,29094,38,2
72802,29094,258,2
72803,29094,73,1
72804,29095,177,3
72805,29095,140,1
72806,29096,2,2
72807,29097,177,2
72808,29097,31,1
72809,29097,109,2
72810,29097,245,2
72811,29098,13,2
72812,29099,193,3
72813,29099,5,1
72814,29099,108,3
72815,29099,238,2
72816,29100,94,1
72817,29100,268,3
72818,29100,69,1
72819,29101,246,2
72820,29101,174,1
72821,29101,186,3
72822,29102,9,2
72823,29102,76,3
72824,29102,163,1
72825,29103,46,2
72826,29104,74,3
72827,29104,220,3
72828,29104,124,3
72829,29104,79,2
72830,29105,155,1
72831,29105,245,2
72832,29105,84,1
72833,29106,190,1
72834,29107,239,2
72835,29108,222,1
72836,29108,151,3
72837,29108,232,3
72838,29109,177,3
72839,29110,206,1
72840,29110,265,3
72841,29110,205,2
72842,29111,31,1
72843,29111,26,3
72844,29111,28,2
72845,29112,282,3
72846,29112,135,1
72847,29113,199,3
72848,29113,113,1
72849,29114,64,1
72850,29114,252,2
72851,29114,97,2
72852,29115,56,2
72853,29115,15,3
72854,29115,210,2
72855,29115,42,1
72856,29116,85,2
72857,29117,51,1
72858,29118,133,3
72859,29118,247,1
72860,29118,154,3
72861,29119,95,3
72862,29119,50,1
72863,29119,139,3
72864,29119,230,3
72865,29120,102,1
72866,29120,218,1
72867,29121,89,3
72868,29121,138,1
72869,29121,280,3
72870,29121,8,1
72871,29122,271,3
72872,29122,68,1
72873,29122,228,1
72874,29123,99,2
72875,29123,139,3
72876,29123,186,2
72877,29123,181,1
72878,29124,245,3
72879,29125,154,1
72880,29125,184,3
72881,29125,110,3
72882,29126,60,2
72883,29126,283,2
72884,29126,221,3
72885,29126,55,1
72886,29127,2,2
72887,29127,241,3
72888,29128,12,3
72889,29128,165,2
72890,29128,278,1
72891,29128,38,2
72892,29129,152,2
72893,29129,24,3
72894,29129,146,1
72895,29130,139,1
72896,29131,113,3
72897,29131,95,3
72898,29131,262,1
72899,29131,223,1
72900,29132,283,2
72901,29132,139,2
72902,29133,15,1
72903,29133,72,1
72904,29134,122,1
72905,29134,55,3
72906,29135,196,1
72907,29135,16,1
72908,29135,211,1
72909,29136,31,3
72910,29137,182,3
72911,29137,6,2
72912,29137,284,3
72913,29137,32,2
72914,29138,71,3
72915,29139,39,3
72916,29140,19,1
72917,29140,23,2
72918,29141,188,1
72919,29141,99,3
72920,29141,269,2
72921,29141,172,2
72922,29142,167,1
72923,29142,249,2
72924,29142,78,1
72925,29143,80,1
72926,29144,174,2
72927,29145,279,1
72928,29145,246,2
72929,29146,243,1
72930,29146,238,2
72931,29146,10,3
72932,29146,264,2
72933,29147,224,2
72934,29147,2,3
72935,29147,107,2
72936,29147,146,3
72937,29148,189,1
72938,29148,127,2
72939,29149,59,2
72940,29150,110,1
72941,29150,255,3
72942,29150,155,3
72943,29151,64,1
72944,29152,156,3
72945,29152,236,2
72946,29152,82,2
72947,29153,34,2
72948,29153,245,1
72949,29154,285,2
72950,29154,40,3
72951,29154,153,3
72952,29154,133,1
72953,29155,86,3
72954,29155,183,1
72955,29155,214,2
72956,29155,184,1
72957,29156,179,1
72958,29157,58,3
72959,29158,268,2
72960,29158,147,2
72961,29158,250,3
72962,29158,210,2
72963,29159,14,2
72964,29159,244,3
72965,29160,186,2
72966,29160,152,1
72967,29161,243,1
72968,29161,129,1
72969,29161,16,3
72970,29161,83,1
72971,29162,142,3
72972,29162,279,2
72973,29162,250,2
72974,29162,141,2
72975,29163,25,1
72976,29163,60,1
72977,29164,282,2
72978,29164,117,1
72979,29164,79,2
72980,29164,264,3
72981,29165,226,2
72982,29165,39,3
72983,29166,213,1
72984,29166,54,1
72985,29166,278,3
72986,29167,277,3
72987,29167,238,1
72988,29167,287,3
72989,29168,159,3
72990,29169,236,2
72991,29170,6,1
72992,29170,34,2
72993,29171,270,3
72994,29172,44,1
72995,29172,234,2
72996,29172,190,1
72997,29172,238,1
72998,29173,295,3
72999,29173,214,2
73000,29173,200,1
73001,29173,248,2
73002,29174,170,2
73003,29175,165,2
73004,29176,96,1
73005,29176,167,2
73006,29176,107,2
73007,29176,247,2
73008,29177,256,2
73009,29177,92,1
73010,29177,100,2
73011,29178,218,1
73012,29178,292,1
73013,29178,167,3
73014,29179,293,3
73015,29179,248,3
73016,29179,65,1
73017,29179,153,2
73018,29180,194,2
73019,29181,40,2
73020,29181,167,2
73021,29182,259,2
73022,29182,181,1
73023,29182,118,1
73024,29183,11,2
73025,29184,264,1
73026,29184,224,1
73027,29185,98,2
73028,29186,296,3
73029,29186,42,1
73030,29187,185,1
73031,29187,215,2
73032,29188,148,1
73033,29188,277,1
73034,29188,296,2
73035,29189,162,2
73036,29189,37,3
73037,29190,29,2
73038,29190,123,2
73039,29190,6,2
73040,29190,202,3
73041,29191,137,2
73042,29191,86,3
73043,29191,241,1
73044,29191,198,2
73045,29192,46,2
73046,29192,197,1
73047,29192,136,3
73048,29192,208,1
73049,29193,200,1
73050,29193,96,2
73051,29194,141,2
73052,29195,218,3
73053,29195,168,2
73054,29195,86,1
73055,29196,182,3
73056,29197,43,2
73057,29197,26,1
73058,29197,247,1
73059,29198,31,3
73060,29198,113,2
73061,29198,142,3
73062,29198,165,1
73063,29199,136,3
73064,29199,76,2
73065,29199,268,3
73066,29199,69,2
73067,29200,95,1
73068,29200,35,3
73069,29201,161,2
73070,29201,27,2
73071,29201,152,2
73072,29201,80,2
73073,29202,17,3
73074,29202,225,2
73075,29203,204,1
73076,29203,138,1
73077,29204,159,3
73078,29205,253,2
73079,29205,1,1
73080,29205,50,1
73081,29205,300,3
73082,29206,289,3
73083,29206,199,1
73084,29206,180,3
73085,29206,267,3
73086,29207,51,3
73087,29207,118,3
73088,29208,246,2
73089,29208,257,2
73090,29208,154,3
73091,29208,158,3
73092,29209,221,1
73093,29209,27,1
73094,29209,54,2
73095,29209,291,2
73096,29210,298,1
73097,29210,65,2
73098,29210,149,3
73099,29210,164,1
73100,29211,268,1
73101,29212,89,2
73102,29213,68,2
73103,29214,78,1
73104,29215,267,1
73105,29216,163,2
73106,29217,115,2
73107,29217,239,1
73108,29218,165,2
73109,29218,53,2
73110,29219,162,2
73111,29220,156,2
73112,29221,42,1
73113,29222,10,2
73114,29222,198,1
73115,29222,220,3
73116,29223,32,1
73117,29224,69,2
73118,29224,201,3
73119,29224,100,1
73120,29225,280,2
73121,29226,228,1
73122,29227,89,2
73123,29228,235,2
73124,29228,93,2
73125,29229,258,1
73126,29229,47,1
73127,29229,40,1
73128,29230,234,1
73129,29230,86,3
73130,29230,244,3
73131,29230,262,1
73132,29231,140,3
73133,29231,117,2
73134,29232,160,2
73135,29232,224,3
73136,29232,176,2
73137,29233,13,2
73138,29233,254,2
73139,29233,166,2
73140,29233,134,3
73141,29234,68,2
73142,29234,153,2
73143,29234,96,1
73144,29235,71,3
73145,29235,34,3
73146,29235,264,1
73147,29236,40,2
73148,29237,127,2
73149,29237,116,1
73150,29238,150,2
73151,29239,53,3
73152,29239,263,1
73153,29240,191,3
73154,29240,27,1
73155,29240,187,1
73156,29240,87,3
73157,29241,47,2
73158,29241,175,3
73159,29241,299,1
73160,29242,181,1
73161,29243,118,2
73162,29243,138,1
73163,29243,80,2
73164,29244,143,1
73165,29244,293,2
73166,29244,25,2
73167,29244,29,2
73168,29245,190,1
73169,29245,121,1
73170,29245,170,2
73171,29246,127,1
73172,29247,197,2
73173,29247,217,1
73174,29247,129,2
73175,29247,19,2
73176,29248,94,2
73177,29249,47,1
73178,29249,74,2
73179,29249,179,3
73180,29249,58,2
73181,29250,217,2
73182,29250,208,1
73183,29250,269,3
73184,29250,280,3
73185,29251,261,2
73186,29251,294,3
73187,29251,245,1
73188,29252,96,1
73189,29252,57,2
73190,29252,9,3
73191,29253,71,1
73192,29253,183,3
73193,29254,114,3
73194,29254,118,1
73195,29254,140,2
73196,29254,279,2
73197,29255,74,2
73198,29256,151,2
73199,29256,203,1
73200,29256,300,2
73201,29256,287,2
73202,29257,230,3
73203,29257,43,3
73204,29257,222,2
73205,29258,77,1
73206,29258,28,2
73207,29259,113,3
73208,29259,125,1
73209,29259,250,1
73210,29260,246,3
73211,29261,45,1
73212,29261,298,3
73213,29261,97,3
73214,29262,82,2
73215,29262,169,3
73216,29263,135,3
73217,29263,226,1
73218,29263,201,2
73219,29264,81,2
73220,29264,142,3
73221,29265,88,3
73222,29265,7,1
73223,29266,219,2
73224,29266,248,1
73225,29267,174,3
73226,29267,163,3
73227,29267,84,3
73228,29268,35,3
73229,29268,252,1
73230,29268,42,1
73231,29269,44,3
73232,29269,41,3
73233,29269,196,1
73234,29269,153,1
73235,29270,257,1
73236,29270,104,3
73237,29271,122,3
73238,29271,136,3
73239,29271,64,3
73240,29271,106,3
73241,29272,20,1
73242,29272,171,3
73243,29272,206,2
73244,29273,45,2
73245,29273,280,3
73246,29273,268,2
73247,29273,188,1
73248,29274,269,1
73249,29274,280,3
73250,29274,146,3
73251,29275,10,2
73252,29275,75,3
73253,29275,262,2
73254,29276,251,3
73255,29276,266,1
73256,29277,222,2
73257,29278,11,2
73258,29278,238,3
73259,29279,176,3
73260,29279,223,2
73261,29279,143,3
73262,29279,263,1
73263,29280,182,3
73264,29280,299,1
73265,29280,294,2
73266,29281,249,1
73267,29281,285,1
73268,29282,118,3
73269,29283,176,1
73270,29284,267,1
73271,29284,69,1
73272,29285,244,3
73273,29285,116,1
73274,29286,186,1
73275,29287,64,1
73276,29287,95,1
73277,29287,107,3
73278,29287,13,3
73279,29288,220,2
73280,29288,152,3
73281,29288,232,1
73282,29289,89,2
73283,29290,34,2
73284,29291,207,2
73285,29292,281,1
73286,29292,117,2
73287,29293,284,1
73288,29294,94,2
73289,29294,92,2
73290,29294,32,3
73291,29295,133,3
73292,29295,112,3
73293,29295,250,1
73294,29295,69,2
73295,29296,157,3
73296,29296,275,1
73297,29296,53,2
73298,29296,41,3
73299,29297,194,2
73300,29297,202,3
73301,29297,11,2
73302,29297,189,2
73303,29298,41,2
73304,29298,54,2
73305,29298,79,1
73306,29299,266,2
73307,29299,207,3
73308,29299,87,1
73309,29299,92,3
73310,29300,36,1
73311,29300,68,1
73312,29300,149,1
73313,29300,145,1
73314,29301,226,2
73315,29302,246,3
73316,29302,216,1
73317,29302,173,3
73318,29303,47,3
73319,29303,104,1
73320,29304,6,1
73321,29304,54,3
73322,29304,72,3
73323,29305,273,2
73324,29306,253,1
73325,29306,200,3
73326,29306,104,1
73327,29307,248,3
73328,29307,274,1
73329,29307,241,3
73330,29308,212,1
73331,29309,279,2
73332,29309,210,1
73333,29310,237,2
73334,29310,50,1
73335,29311,119,2
73336,29311,9,1
73337,29311,138,1
73338,29312,169,1
73339,29312,261,1
73340,29312,247,3
73341,29313,151,3
73342,29313,296,1
73343,29313,26,1
73344,29313,274,3
73345,29314,174,2
73346,29314,58,1
73347,29314,118,2
73348,29314,135,2
73349,29315,85,3
73350,29316,134,1
73351,29317,262,3
73352,29317,52,2
73353,29317,45,2
73354,29318,133,1
73355,29318,268,2
73356,29318,299,1
73357,29318,129,1
73358,29319,54,3
73359,29319,262,2
73360,29319,247,3
73361,29319,213,1
73362,29320,41,3
73363,29320,29,2
73364,29320,155,3
73365,29321,187,1
73366,29321,275,2
73367,29321,141,2
73368,29321,179,1
73369,29322,253,2
73370,29322,260,1
73371,29323,252,3
73372,29324,39,2
73373,29324,150,1
73374,29325,284,2
73375,29325,137,2
73376,29325,219,1
73377,29326,248,2
73378,29326,198,2
73379,29326,244,1
73380,29327,26,2
73381,29327,95,3
73382,29327,60,2
73383,29328,67,2
73384,29328,41,3
73385,29328,94,2
73386,29329,196,2
73387,29329,48,2
73388,29330,168,1
73389,29330,246,2
73390,29330,280,2
73391,29331,266,1
73392,29331,243,1
73393,29331,130,1
73394,29332,266,1
73395,29332,27,1
73396,29332,88,1
73397,29333,188,1
73398,29334,287,2
73399,29335,127,1
73400,29335,123,3
73401,29335,176,1
73402,29335,252,3
73403,29336,234,1
73404,29336,264,1
73405,29336,55,1
73406,29337,278,1
73407,29337,300,2
73408,29337,213,1
73409,29338,280,3
73410,29339,278,1
73411,29340,160,2
73412,29341,95,3
73413,29341,225,2
73414,29342,66,1
73415,29342,205,2
73416,29343,111,1
73417,29343,68,1
73418,29343,175,1
73419,29343,94,2
73420,29344,24,1
73421,29344,190,1
73422,29344,8,1
73423,29344,152,1
73424,29345,134,3
73425,29345,68,3
73426,29346,37,3
73427,29347,187,3
73428,29347,217,2
73429,29348,156,3
73430,29348,296,2
73431,29348,229,3
73432,29348,15,1
73433,29349,225,3
73434,29349,151,1
73435,29349,174,2
73436,29350,299,2
73437,29351,104,1
73438,29351,272,3
73439,29351,214,1
73440,29351,80,3
73441,29352,17,3
73442,29352,299,2
73443,29352,91,2
73444,29353,52,1
73445,29354,48,2
73446,29354,215,2
73447,29354,71,2
73448,29355,27,2
73449,29355,159,3
73450,29356,34,1
73451,29356,296,2
73452,29357,194,2
73453,29357,84,3
73454,29358,62,3
73455,29359,200,1
73456,29359,130,1
73457,29359,35,1
73458,29360,214,3
73459,29360,83,1
73460,29360,144,1
73461,29360,293,3
73462,29361,55,1
73463,29362,100,3
73464,29362,268,2
73465,29362,256,2
73466,29362,179,1
73467,29363,271,1
73468,29363,131,3
73469,29363,99,1
73470,29364,156,1
73471,29364,175,1
73472,29365,57,3
73473,29366,174,1
73474,29366,67,3
73475,29366,176,2
73476,29367,155,1
73477,29367,240,2
73478,29368,188,2
73479,29368,152,3
73480,29368,104,1
73481,29369,112,1
73482,29370,296,1
73483,29370,181,2
73484,29370,50,3
73485,29370,40,2
73486,29371,138,1
73487,29371,1,2
73488,29371,251,2
73489,29371,68,1
73490,29372,90,1
73491,29372,165,3
73492,29372,107,2
73493,29372,206,1
73494,29373,287,2
73495,29374,263,1
73496,29374,81,2
73497,29374,287,1
73498,29374,259,1
73499,29375,225,3
73500,29376,41,3
73501,29376,50,3
73502,29377,107,3
73503,29378,60,1
73504,29378,6,3
73505,29379,203,3
73506,29379,192,1
73507,29379,52,1
73508,29379,214,1
73509,29380,283,2
73510,29381,216,2
73511,29381,46,3
73512,29382,62,2
73513,29382,29,3
73514,29382,142,3
73515,29382,44,2
73516,29383,255,2
73517,29383,144,2
73518,29383,97,2
73519,29384,119,2
73520,29384,147,2
73521,29384,82,2
73522,29385,169,3
73523,29385,37,2
73524,29385,270,2
73525,29385,60,3
73526,29386,201,2
73527,29387,126,1
73528,29388,209,1
73529,29389,188,1
73530,29389,260,3
73531,29389,274,2
73532,29389,98,1
73533,29390,244,1
73534,29390,291,3
73535,29390,283,1
73536,29391,263,2
73537,29392,133,1
73538,29392,127,3
73539,29392,246,3
73540,29393,190,3
73541,29393,118,2
73542,29393,299,1
73543,29394,215,3
73544,29394,246,2
73545,29394,25,3
73546,29394,94,1
73547,29395,75,3
73548,29395,50,2
73549,29395,233,1
73550,29395,137,3
73551,29396,31,2
73552,29396,102,3
73553,29396,216,2
73554,29397,139,3
73555,29397,59,3
73556,29398,29,2
73557,29398,179,1
73558,29398,193,1
73559,29399,168,2
73560,29399,254,2
73561,29400,84,1
73562,29401,211,2
73563,29401,271,3
73564,29402,55,2
73565,29402,68,2
73566,29402,189,3
73567,29403,67,1
73568,29404,246,3
73569,29404,17,2
73570,29404,87,2
73571,29405,4,2
73572,29405,291,1
73573,29406,187,1
73574,29407,66,3
73575,29407,195,1
73576,29407,123,3
73577,29407,18,1
73578,29408,32,3
73579,29409,72,3
73580,29410,39,3
73581,29411,263,1
73582,29412,66,2
73583,29412,133,2
73584,29412,105,2
73585,29413,229,3
73586,29413,105,1
73587,29413,191,3
73588,29414,244,1
73589,29414,238,3
73590,29415,229,2
73591,29415,22,1
73592,29415,87,1
73593,29416,242,3
73594,29416,195,2
73595,29416,148,2
73596,29417,201,3
73597,29417,185,2
73598,29418,207,2
73599,29419,216,3
73600,29419,6,3
73601,29419,119,1
73602,29420,96,2
73603,29420,65,2
73604,29420,243,3
73605,29420,121,2
73606,29421,186,1
73607,29421,277,3
73608,29422,182,1
73609,29423,129,1
73610,29424,17,3
73611,29424,186,2
73612,29424,257,3
73613,29424,86,2
73614,29425,157,2
73615,29425,159,2
73616,29426,139,2
73617,29427,50,3
73618,29427,51,2
73619,29427,274,1
73620,29428,290,3
73621,29428,75,3
73622,29428,291,1
73623,29428,265,1
73624,29429,52,1
73625,29429,250,1
73626,29430,159,1
73627,29431,203,1
73628,29431,245,3
73629,29431,71,1
73630,29432,14,1
73631,29432,148,3
73632,29432,15,2
73633,29433,149,1
73634,29433,294,2
73635,29433,213,1
73636,29434,237,1
73637,29435,284,1
73638,29435,152,3
73639,29435,92,1
73640,29435,23,1
73641,29436,224,3
73642,29436,300,3
73643,29437,210,3
73644,29437,120,3
73645,29438,223,3
73646,29438,88,2
73647,29439,93,1
73648,29439,262,2
73649,29440,122,2
73650,29441,300,3
73651,29441,92,3
73652,29441,29,2
73653,29442,49,1
73654,29442,58,3
73655,29442,3,3
73656,29442,2,2
73657,29443,246,2
73658,29444,239,2
73659,29444,214,2
73660,29444,207,3
73661,29444,157,1
73662,29445,150,2
73663,29446,165,2
73664,29447,144,3
73665,29447,93,2
73666,29448,2,2
73667,29449,296,2
73668,29449,286,1
73669,29450,131,3
73670,29450,157,2
73671,29451,187,3
73672,29451,300,2
73673,29451,278,3
73674,29451,259,2
73675,29452,262,2
73676,29452,296,2
73677,29453,134,2
73678,29453,270,2
73679,29453,94,2
73680,29453,209,2
73681,29454,253,2
73682,29454,5,2
73683,29454,161,3
73684,29454,106,2
73685,29455,79,3
73686,29455,237,3
73687,29455,85,2
73688,29455,20,2
73689,29456,242,2
73690,29456,106,2
73691,29457,91,3
73692,29457,151,3
73693,29457,50,3
73694,29458,216,2
73695,29458,8,2
73696,29458,117,1
73697,29458,201,2
73698,29459,239,2
73699,29459,36,3
73700,29459,174,2
73701,29459,157,3
73702,29460,222,3
73703,29460,234,3
73704,29460,38,1
73705,29461,39,1
73706,29461,88,1
73707,29461,132,3
73708,29462,2,3
73709,29462,14,2
73710,29462,143,3
73711,29462,144,2
73712,29463,50,2
73713,29463,281,3
73714,29463,138,3
73715,29464,280,2
73716,29464,282,1
73717,29464,18,3
73718,29465,235,2
73719,29465,28,1
73720,29466,41,3
73721,29466,200,3
73722,29466,288,2
73723,29467,151,2
73724,29467,63,3
73725,29468,180,3
73726,29468,24,3
73727,29468,191,2
73728,29468,114,2
73729,29469,4,1
73730,29469,17,1
73731,29469,92,2
73732,29469,159,3
73733,29470,198,2
73734,29471,17,2
73735,29472,87,3
73736,29472,49,1
73737,29473,287,1
73738,29473,1,3
73739,29474,269,3
73740,29475,145,2
73741,29475,33,2
73742,29475,74,1
73743,29475,111,2
73744,29476,109,1
73745,29476,171,3
73746,29476,51,2
73747,29476,147,1
73748,29477,292,1
73749,29477,100,3
73750,29478,202,1
73751,29478,159,3
73752,29478,13,2
73753,29479,263,3
73754,29479,117,2
73755,29479,245,1
73756,29480,274,3
73757,29480,58,1
73758,29480,191,3
73759,29481,49,3
73760,29482,252,3
73761,29483,176,3
73762,29484,219,2
73763,29484,206,1
73764,29485,56,1
73765,29485,244,3
73766,29485,225,2
73767,29485,206,3
73768,29486,82,2
73769,29486,235,3
73770,29486,294,3
73771,29487,238,3
73772,29488,177,1
73773,29488,41,3
73774,29489,235,1
73775,29490,14,3
73776,29490,194,3
73777,29490,119,3
73778,29491,165,1
73779,29491,218,1
73780,29491,15,3
73781,29492,130,1
73782,29493,42,1
73783,29493,174,1
73784,29494,78,1
73785,29494,43,1
73786,29494,152,2
73787,29495,234,2
73788,29496,151,1
73789,29496,10,1
73790,29497,239,2
73791,29498,117,1
73792,29498,157,3
73793,29498,288,2
73794,29498,20,2
73795,29499,228,2
73796,29499,213,3
73797,29500,74,2
73798,29501,120,1
73799,29501,30,3
73800,29501,66,1
73801,29501,269,2
73802,29502,280,2
73803,29502,272,1
73804,29503,1,3
73805,29504,288,2
73806,29505,153,3
73807,29506,272,1
73808,29506,49,1
73809,29507,248,1
73810,29507,75,3
73811,29507,62,2
73812,29508,85,2
73813,29508,104,2
73814,29508,197,1
73815,29509,135,2
73816,29509,127,2
73817,29509,183,1
73818,29509,35,1
73819,29510,171,1
73820,29510,2,3
73821,29510,60,3
73822,29510,253,2
73823,29511,162,2
73824,29511,105,3
73825,29511,163,3
73826,29512,272,2
73827,29512,251,3
73828,29512,10,2
73829,29512,12,3
73830,29513,80,1
73831,29513,159,2
73832,29513,63,3
73833,29514,274,2
73834,29514,278,2
73835,29514,240,1
73836,29515,280,1
73837,29515,159,3
73838,29515,174,3
73839,29516,106,2
73840,29516,20,1
73841,29517,267,2
73842,29517,29,2
73843,29517,177,3
73844,29518,85,2
73845,29519,88,3
73846,29520,279,1
73847,29520,178,2
73848,29521,175,1
73849,29521,289,2
73850,29522,271,2
73851,29522,201,1
73852,29522,226,3
73853,29523,39,3
73854,29523,12,2
73855,29524,205,1
73856,29524,214,3
73857,29525,282,1
73858,29526,155,2
73859,29526,60,2
73860,29526,111,1
73861,29527,186,2
73862,29527,132,1
73863,29527,59,3
73864,29527,173,1
73865,29528,143,1
73866,29528,251,1
73867,29528,193,3
73868,29528,152,1
73869,29529,292,2
73870,29529,151,1
73871,29530,207,2
73872,29530,206,3
73873,29530,140,3
73874,29531,177,2
73875,29532,130,1
73876,29532,77,2
73877,29532,132,3
73878,29533,57,3
73879,29533,160,2
73880,29533,216,2
73881,29534,57,2
73882,29534,63,2
73883,29535,249,3
73884,29536,39,2
73885,29536,228,3
73886,29536,296,3
73887,29536,137,1
73888,29537,31,2
73889,29538,157,3
73890,29538,198,3
73891,29539,177,1
73892,29539,132,2
73893,29540,191,2
73894,29540,185,3
73895,29541,272,3
73896,29541,288,1
73897,29541,56,2
73898,29542,111,1
73899,29542,293,3
73900,29542,255,2
73901,29543,181,3
73902,29543,224,2
73903,29543,133,2
73904,29544,200,2
73905,29544,193,2
73906,29545,135,1
73907,29545,249,1
73908,29545,164,1
73909,29546,284,1
73910,29546,257,3
73911,29546,53,2
73912,29546,101,2
73913,29547,178,3
73914,29547,46,3
73915,29547,131,2
73916,29547,109,3
73917,29548,293,1
73918,29548,150,2
73919,29548,252,3
73920,29549,99,2
73921,29550,294,2
73922,29550,232,1
73923,29551,285,1
73924,29551,67,2
73925,29551,29,1
73926,29552,82,2
73927,29552,35,3
73928,29553,197,2
73929,29554,7,1
73930,29554,284,1
73931,29554,225,2
73932,29554,204,2
73933,29555,146,2
73934,29555,211,1
73935,29556,105,2
73936,29556,243,2
73937,29556,87,2
73938,29557,287,3
73939,29557,95,2
73940,29558,150,3
73941,29558,235,1
73942,29559,260,1
73943,29559,180,3
73944,29560,236,3
73945,29561,56,2
73946,29561,287,3
73947,29561,37,1
73948,29561,225,2
73949,29562,157,2
73950,29562,164,1
73951,29562,258,1
73952,29563,141,2
73953,29563,37,1
73954,29563,247,2
73955,29564,275,2
73956,29564,240,1
73957,29564,201,1
73958,29564,38,2
73959,29565,211,1
73960,29565,216,2
73961,29566,23,2
73962,29566,191,2
73963,29566,54,2
73964,29566,94,2
73965,29567,146,3
73966,29567,125,1
73967,29567,46,1
