customer_id,recency,frequency,monetary,cluster,segment
1301,99,12,128921.8,1,At Risk - عملاء مش نشطين من فترة
1302,10,19,158852.78,0,VIP - عملاء بيإنفقوا كتير ونشطين
1303,30,17,149422.22,0,VIP - عملاء بيإنفقوا كتير ونشطين
1304,84,18,199835.27000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1305,139,5,39463.67,1,At Risk - عملاء مش نشطين من فترة
1306,97,15,102723.23,1,At Risk - عملاء مش نشطين من فترة
1307,15,17,274388.23,0,VIP - عملاء بيإنفقوا كتير ونشطين
1308,10,17,216919.45,0,VIP - عملاء بيإنفقوا كتير ونشطين
1309,12,20,263711.88,0,VIP - عملاء بيإنفقوا كتير ونشطين
1310,106,15,138590.38999999998,1,At Risk - عملاء مش نشطين من فترة
1311,28,16,173313.6,0,VIP - عملاء بيإنفقوا كتير ونشطين
1312,118,12,109787.36,1,At Risk - عملاء مش نشطين من فترة
1313,11,15,174310.48,0,VIP - عملاء بيإنفقوا كتير ونشطين
1314,81,16,220174.63999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1315,98,20,174455.9,0,VIP - عملاء بيإنفقوا كتير ونشطين
1316,34,15,236863.5,0,VIP - عملاء بيإنفقوا كتير ونشطين
1317,117,7,128088.5,1,At Risk - عملاء مش نشطين من فترة
1318,23,11,67659.8,2,Casual - عملاء عاديين
1319,152,16,204863.81,1,At Risk - عملاء مش نشطين من فترة
1320,5,12,83950.2,2,Casual - عملاء عاديين
1321,26,17,153341.54,0,VIP - عملاء بيإنفقوا كتير ونشطين
1322,14,22,225179.76,0,VIP - عملاء بيإنفقوا كتير ونشطين
1323,141,16,191875.19,1,At Risk - عملاء مش نشطين من فترة
1324,19,26,214246.56,0,VIP - عملاء بيإنفقوا كتير ونشطين
1325,55,19,220575.53,0,VIP - عملاء بيإنفقوا كتير ونشطين
1326,77,19,291167.95999999996,0,VIP - عملاء بيإنفقوا كتير ونشطين
1327,70,16,251089.23,0,VIP - عملاء بيإنفقوا كتير ونشطين
1328,110,11,103780.18000000001,1,At Risk - عملاء مش نشطين من فترة
1329,43,12,161147.99,2,Casual - عملاء عاديين
1330,40,10,90645.24,2,Casual - عملاء عاديين
1331,57,20,165306.09,0,VIP - عملاء بيإنفقوا كتير ونشطين
1332,118,8,64767.16,1,At Risk - عملاء مش نشطين من فترة
1333,43,14,130546.76999999999,2,Casual - عملاء عاديين
1334,25,12,161323.13,2,Casual - عملاء عاديين
1335,5,7,68472.08,2,Casual - عملاء عاديين
1336,34,12,197209.1,2,Casual - عملاء عاديين
1337,69,12,165370.84,2,Casual - عملاء عاديين
1338,54,15,232766.45,0,VIP - عملاء بيإنفقوا كتير ونشطين
1339,52,16,176552.52,0,VIP - عملاء بيإنفقوا كتير ونشطين
1340,156,8,98790.1,1,At Risk - عملاء مش نشطين من فترة
1341,18,12,124057.0,2,Casual - عملاء عاديين
1342,8,15,183000.9,0,VIP - عملاء بيإنفقوا كتير ونشطين
1343,17,19,164003.27000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1344,2,20,125838.23,0,VIP - عملاء بيإنفقوا كتير ونشطين
1345,19,13,258942.37,0,VIP - عملاء بيإنفقوا كتير ونشطين
1346,17,16,178219.45,0,VIP - عملاء بيإنفقوا كتير ونشطين
1347,2,17,91866.29,2,Casual - عملاء عاديين
1348,54,21,208986.05,0,VIP - عملاء بيإنفقوا كتير ونشطين
1349,26,17,91696.38,2,Casual - عملاء عاديين
1350,6,14,129377.94,2,Casual - عملاء عاديين
1351,107,13,88040.14,1,At Risk - عملاء مش نشطين من فترة
1352,26,15,227021.8,0,VIP - عملاء بيإنفقوا كتير ونشطين
1353,17,24,237253.93,0,VIP - عملاء بيإنفقوا كتير ونشطين
1354,174,9,65013.149999999994,1,At Risk - عملاء مش نشطين من فترة
1355,7,15,140435.24,2,Casual - عملاء عاديين
1356,48,12,167189.71,2,Casual - عملاء عاديين
1357,108,11,82084.08,1,At Risk - عملاء مش نشطين من فترة
1358,32,17,156078.08000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1359,6,16,120292.97,2,Casual - عملاء عاديين
1360,1,10,47830.12,2,Casual - عملاء عاديين
1361,41,15,133287.38,2,Casual - عملاء عاديين
1362,4,17,118540.51,2,Casual - عملاء عاديين
1363,143,15,174816.72999999998,1,At Risk - عملاء مش نشطين من فترة
1364,47,17,84758.89,2,Casual - عملاء عاديين
1365,73,13,187749.73,2,Casual - عملاء عاديين
1366,41,18,139264.5,0,VIP - عملاء بيإنفقوا كتير ونشطين
1367,10,8,61516.36,2,Casual - عملاء عاديين
1368,25,10,114725.59999999999,2,Casual - عملاء عاديين
1369,16,19,150757.13,0,VIP - عملاء بيإنفقوا كتير ونشطين
1370,30,13,187176.71,2,Casual - عملاء عاديين
1371,8,14,130689.73,2,Casual - عملاء عاديين
1372,79,12,158680.6,2,Casual - عملاء عاديين
1373,12,13,126332.58,2,Casual - عملاء عاديين
1374,29,20,183570.49,0,VIP - عملاء بيإنفقوا كتير ونشطين
1375,13,14,208657.47,0,VIP - عملاء بيإنفقوا كتير ونشطين
1376,97,15,106701.59,1,At Risk - عملاء مش نشطين من فترة
1377,49,17,213932.56,0,VIP - عملاء بيإنفقوا كتير ونشطين
1378,4,15,151909.6,2,Casual - عملاء عاديين
1379,78,16,177380.83000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1380,38,15,89163.06999999999,2,Casual - عملاء عاديين
1381,174,15,135885.45,1,At Risk - عملاء مش نشطين من فترة
1382,47,16,107519.05,2,Casual - عملاء عاديين
1383,105,6,52910.57,1,At Risk - عملاء مش نشطين من فترة
1384,3,16,126897.33,2,Casual - عملاء عاديين
1385,28,16,110904.29000000001,2,Casual - عملاء عاديين
1386,45,12,207946.85,2,Casual - عملاء عاديين
1387,5,16,162332.84,0,VIP - عملاء بيإنفقوا كتير ونشطين
1388,127,18,171881.44,0,VIP - عملاء بيإنفقوا كتير ونشطين
1389,4,20,137176.41,0,VIP - عملاء بيإنفقوا كتير ونشطين
1390,61,17,236212.13,0,VIP - عملاء بيإنفقوا كتير ونشطين
1391,17,21,290356.47,0,VIP - عملاء بيإنفقوا كتير ونشطين
1392,12,16,154230.11,0,VIP - عملاء بيإنفقوا كتير ونشطين
1393,43,17,261108.18,0,VIP - عملاء بيإنفقوا كتير ونشطين
1394,146,14,204695.26,1,At Risk - عملاء مش نشطين من فترة
1395,100,11,167711.77,1,At Risk - عملاء مش نشطين من فترة
1396,2,13,72373.03,2,Casual - عملاء عاديين
1397,13,11,61969.5,2,Casual - عملاء عاديين
1398,9,16,149239.77,2,Casual - عملاء عاديين
1399,86,14,110237.92,2,Casual - عملاء عاديين
1400,86,14,140408.07,2,Casual - عملاء عاديين
1401,158,11,192564.13,1,At Risk - عملاء مش نشطين من فترة
1402,33,8,89059.18000000001,2,Casual - عملاء عاديين
1403,119,19,217831.2,0,VIP - عملاء بيإنفقوا كتير ونشطين
1404,8,19,190380.04,0,VIP - عملاء بيإنفقوا كتير ونشطين
1405,10,20,164127.45,0,VIP - عملاء بيإنفقوا كتير ونشطين
1406,1,15,141059.08,2,Casual - عملاء عاديين
1407,14,15,232270.75,0,VIP - عملاء بيإنفقوا كتير ونشطين
1408,13,16,176620.24,0,VIP - عملاء بيإنفقوا كتير ونشطين
1409,47,16,102224.40000000001,2,Casual - عملاء عاديين
1410,69,15,121019.5,2,Casual - عملاء عاديين
1411,35,8,70886.77,2,Casual - عملاء عاديين
1412,40,12,137542.88999999998,2,Casual - عملاء عاديين
1413,87,17,150876.37,0,VIP - عملاء بيإنفقوا كتير ونشطين
1414,54,15,172437.66,0,VIP - عملاء بيإنفقوا كتير ونشطين
1415,84,17,194452.13,0,VIP - عملاء بيإنفقوا كتير ونشطين
1416,40,19,182035.78,0,VIP - عملاء بيإنفقوا كتير ونشطين
1417,28,17,208405.83,0,VIP - عملاء بيإنفقوا كتير ونشطين
1418,172,14,203891.36,1,At Risk - عملاء مش نشطين من فترة
1419,97,16,165927.36000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1420,29,13,158652.02,2,Casual - عملاء عاديين
1421,23,13,77113.79,2,Casual - عملاء عاديين
1422,174,10,78387.32,1,At Risk - عملاء مش نشطين من فترة
1423,41,17,253729.7,0,VIP - عملاء بيإنفقوا كتير ونشطين
1424,30,13,110824.38,2,Casual - عملاء عاديين
1425,176,8,140740.7,1,At Risk - عملاء مش نشطين من فترة
1426,35,15,203743.75,0,VIP - عملاء بيإنفقوا كتير ونشطين
1427,4,14,151325.36000000002,2,Casual - عملاء عاديين
1428,47,14,120883.28,2,Casual - عملاء عاديين
1429,40,16,180342.26,0,VIP - عملاء بيإنفقوا كتير ونشطين
1430,37,19,201205.86,0,VIP - عملاء بيإنفقوا كتير ونشطين
1431,19,17,158888.58000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1432,49,18,164095.76,0,VIP - عملاء بيإنفقوا كتير ونشطين
1433,58,16,152300.08,0,VIP - عملاء بيإنفقوا كتير ونشطين
1434,113,10,178885.21,1,At Risk - عملاء مش نشطين من فترة
1435,29,20,214391.79,0,VIP - عملاء بيإنفقوا كتير ونشطين
1436,89,10,91657.23,1,At Risk - عملاء مش نشطين من فترة
1437,81,19,147765.15,0,VIP - عملاء بيإنفقوا كتير ونشطين
1438,37,15,127864.51999999999,2,Casual - عملاء عاديين
1439,20,19,216629.2,0,VIP - عملاء بيإنفقوا كتير ونشطين
1440,91,17,147658.73,0,VIP - عملاء بيإنفقوا كتير ونشطين
1441,23,15,114878.98,2,Casual - عملاء عاديين
1442,2,16,106160.6,2,Casual - عملاء عاديين
1443,89,11,104568.75,1,At Risk - عملاء مش نشطين من فترة
1444,209,13,139002.78,1,At Risk - عملاء مش نشطين من فترة
1445,31,15,181204.07,0,VIP - عملاء بيإنفقوا كتير ونشطين
1446,6,17,236446.27,0,VIP - عملاء بيإنفقوا كتير ونشطين
1447,25,9,68535.65,2,Casual - عملاء عاديين
1448,38,10,136180.76,2,Casual - عملاء عاديين
1449,48,16,174358.93,0,VIP - عملاء بيإنفقوا كتير ونشطين
1450,80,12,250164.57,0,VIP - عملاء بيإنفقوا كتير ونشطين
1451,124,11,98618.3,1,At Risk - عملاء مش نشطين من فترة
1452,61,12,160370.81,2,Casual - عملاء عاديين
1453,11,13,146739.57,2,Casual - عملاء عاديين
1454,154,10,84943.51,1,At Risk - عملاء مش نشطين من فترة
1455,165,14,113324.0,1,At Risk - عملاء مش نشطين من فترة
1456,145,12,139341.78,1,At Risk - عملاء مش نشطين من فترة
1457,51,17,112135.27,2,Casual - عملاء عاديين
1458,34,20,207375.38,0,VIP - عملاء بيإنفقوا كتير ونشطين
1459,17,8,133464.43,2,Casual - عملاء عاديين
1460,92,17,200580.94999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1461,21,9,123301.28,2,Casual - عملاء عاديين
1462,82,16,127636.93000000001,2,Casual - عملاء عاديين
1463,61,15,90826.79,2,Casual - عملاء عاديين
1464,27,17,123435.66,2,Casual - عملاء عاديين
1465,75,6,31996.83,2,Casual - عملاء عاديين
1466,63,18,225368.72,0,VIP - عملاء بيإنفقوا كتير ونشطين
1467,101,14,152546.95,1,At Risk - عملاء مش نشطين من فترة
1468,37,16,100333.16,2,Casual - عملاء عاديين
1469,147,20,304274.97000000003,0,VIP - عملاء بيإنفقوا كتير ونشطين
1470,58,15,133782.18,2,Casual - عملاء عاديين
1471,55,9,94902.64,2,Casual - عملاء عاديين
1472,56,17,213731.43,0,VIP - عملاء بيإنفقوا كتير ونشطين
1473,7,15,136467.38,2,Casual - عملاء عاديين
1474,3,26,377455.61,0,VIP - عملاء بيإنفقوا كتير ونشطين
1475,12,17,110731.06,2,Casual - عملاء عاديين
1476,22,22,233861.73,0,VIP - عملاء بيإنفقوا كتير ونشطين
1477,166,13,165702.61,1,At Risk - عملاء مش نشطين من فترة
1478,129,12,95576.37,1,At Risk - عملاء مش نشطين من فترة
1479,25,18,192731.8,0,VIP - عملاء بيإنفقوا كتير ونشطين
1480,27,16,184523.78999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1481,60,13,131208.7,2,Casual - عملاء عاديين
1482,72,17,135877.75,0,VIP - عملاء بيإنفقوا كتير ونشطين
1483,2,11,86053.53,2,Casual - عملاء عاديين
1484,23,15,148939.82,2,Casual - عملاء عاديين
1485,69,20,161620.97,0,VIP - عملاء بيإنفقوا كتير ونشطين
1486,103,14,133172.22,1,At Risk - عملاء مش نشطين من فترة
1487,9,10,164654.43,2,Casual - عملاء عاديين
1488,45,13,172216.04,2,Casual - عملاء عاديين
1489,70,10,76309.63,2,Casual - عملاء عاديين
1490,3,17,239356.63,0,VIP - عملاء بيإنفقوا كتير ونشطين
1491,21,8,128714.48,2,Casual - عملاء عاديين
1492,128,9,59196.14,1,At Risk - عملاء مش نشطين من فترة
1493,46,10,171791.63999999998,2,Casual - عملاء عاديين
1494,50,12,126462.51999999999,2,Casual - عملاء عاديين
1495,128,15,64648.67,1,At Risk - عملاء مش نشطين من فترة
1496,15,17,198910.98,0,VIP - عملاء بيإنفقوا كتير ونشطين
1497,110,14,299555.24,0,VIP - عملاء بيإنفقوا كتير ونشطين
1498,3,21,209770.98,0,VIP - عملاء بيإنفقوا كتير ونشطين
1499,19,14,95562.55,2,Casual - عملاء عاديين
1500,88,13,157680.08000000002,2,Casual - عملاء عاديين
1501,149,9,66913.06999999999,1,At Risk - عملاء مش نشطين من فترة
1502,29,13,141360.97,2,Casual - عملاء عاديين
1503,174,11,130186.02,1,At Risk - عملاء مش نشطين من فترة
1504,69,15,203183.01,0,VIP - عملاء بيإنفقوا كتير ونشطين
1505,19,18,230460.49,0,VIP - عملاء بيإنفقوا كتير ونشطين
1506,19,13,134729.03,2,Casual - عملاء عاديين
1507,10,17,205989.28,0,VIP - عملاء بيإنفقوا كتير ونشطين
1508,174,13,138560.46,1,At Risk - عملاء مش نشطين من فترة
1509,48,12,80053.99,2,Casual - عملاء عاديين
1510,62,13,133649.56,2,Casual - عملاء عاديين
1511,20,19,281615.25,0,VIP - عملاء بيإنفقوا كتير ونشطين
1512,160,6,41809.8,1,At Risk - عملاء مش نشطين من فترة
1513,31,22,150451.36000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1514,176,7,84457.05,1,At Risk - عملاء مش نشطين من فترة
1515,14,12,216810.11,0,VIP - عملاء بيإنفقوا كتير ونشطين
1516,63,13,111838.45,2,Casual - عملاء عاديين
1517,70,15,148599.61,2,Casual - عملاء عاديين
1518,4,16,153669.24000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1519,35,12,91648.68,2,Casual - عملاء عاديين
1520,64,16,152265.26,0,VIP - عملاء بيإنفقوا كتير ونشطين
1521,105,10,155312.28999999998,1,At Risk - عملاء مش نشطين من فترة
1522,54,15,101339.28,2,Casual - عملاء عاديين
1523,59,9,130276.44,2,Casual - عملاء عاديين
1524,188,10,81720.41,1,At Risk - عملاء مش نشطين من فترة
1525,63,15,200974.91,0,VIP - عملاء بيإنفقوا كتير ونشطين
1526,40,12,58241.66,2,Casual - عملاء عاديين
1527,69,12,128350.43,2,Casual - عملاء عاديين
1528,146,14,117730.37999999999,1,At Risk - عملاء مش نشطين من فترة
1529,97,15,140639.51,1,At Risk - عملاء مش نشطين من فترة
1530,63,9,157552.86,2,Casual - عملاء عاديين
1531,58,16,119344.49,2,Casual - عملاء عاديين
1532,76,16,129744.72,2,Casual - عملاء عاديين
1533,18,14,162797.24,2,Casual - عملاء عاديين
1534,9,7,51820.77,2,Casual - عملاء عاديين
1535,8,18,128211.59999999999,0,VIP - عملاء بيإنفقوا كتير ونشطين
1536,174,18,164632.93,1,At Risk - عملاء مش نشطين من فترة
1537,16,17,121764.48999999999,2,Casual - عملاء عاديين
1538,145,12,128966.66,1,At Risk - عملاء مش نشطين من فترة
1539,111,18,220037.54,0,VIP - عملاء بيإنفقوا كتير ونشطين
1540,50,16,148080.81,2,Casual - عملاء عاديين
1541,19,12,113026.38,2,Casual - عملاء عاديين
1542,28,19,181934.97,0,VIP - عملاء بيإنفقوا كتير ونشطين
1543,2,18,100228.81,2,Casual - عملاء عاديين
1544,53,12,62877.98,2,Casual - عملاء عاديين
1545,61,19,224769.5,0,VIP - عملاء بيإنفقوا كتير ونشطين
1546,176,12,255001.41999999998,1,At Risk - عملاء مش نشطين من فترة
1547,41,17,139139.66999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1548,47,9,173079.74,2,Casual - عملاء عاديين
1549,36,20,143637.56,0,VIP - عملاء بيإنفقوا كتير ونشطين
1550,27,16,176542.78,0,VIP - عملاء بيإنفقوا كتير ونشطين
1551,32,22,242656.52,0,VIP - عملاء بيإنفقوا كتير ونشطين
1552,41,18,204683.98,0,VIP - عملاء بيإنفقوا كتير ونشطين
1553,15,17,229300.86,0,VIP - عملاء بيإنفقوا كتير ونشطين
1554,24,21,176226.61000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1555,141,11,177918.69,1,At Risk - عملاء مش نشطين من فترة
1556,53,9,107102.09,2,Casual - عملاء عاديين
1557,173,10,199104.87,1,At Risk - عملاء مش نشطين من فترة
1558,8,15,116520.31,2,Casual - عملاء عاديين
1559,149,10,258484.30000000002,1,At Risk - عملاء مش نشطين من فترة
1560,31,13,102604.52,2,Casual - عملاء عاديين
1561,34,15,143071.52,2,Casual - عملاء عاديين
1562,5,18,179157.76,0,VIP - عملاء بيإنفقوا كتير ونشطين
1563,10,17,188575.13999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1564,157,10,117959.64,1,At Risk - عملاء مش نشطين من فترة
1565,2,24,308925.49,0,VIP - عملاء بيإنفقوا كتير ونشطين
1566,154,16,136796.44,1,At Risk - عملاء مش نشطين من فترة
1567,70,16,272004.3,0,VIP - عملاء بيإنفقوا كتير ونشطين
1568,142,11,43225.909999999996,1,At Risk - عملاء مش نشطين من فترة
1569,12,16,130710.03,2,Casual - عملاء عاديين
1570,152,14,129431.65,1,At Risk - عملاء مش نشطين من فترة
1571,90,13,145188.32,1,At Risk - عملاء مش نشطين من فترة
1572,76,10,151630.63999999998,2,Casual - عملاء عاديين
1573,14,10,83776.28,2,Casual - عملاء عاديين
1574,16,8,28686.53,2,Casual - عملاء عاديين
1575,127,11,122886.49,1,At Risk - عملاء مش نشطين من فترة
1576,105,19,265201.93,0,VIP - عملاء بيإنفقوا كتير ونشطين
1577,18,12,73504.4,2,Casual - عملاء عاديين
1578,8,10,60129.079999999994,2,Casual - عملاء عاديين
1579,36,13,92974.51999999999,2,Casual - عملاء عاديين
1580,105,12,63225.07,1,At Risk - عملاء مش نشطين من فترة
1581,69,11,66176.15,2,Casual - عملاء عاديين
1582,28,16,163355.62,0,VIP - عملاء بيإنفقوا كتير ونشطين
1583,26,20,259249.88999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1584,176,4,93104.0,1,At Risk - عملاء مش نشطين من فترة
1585,57,9,89593.48999999999,2,Casual - عملاء عاديين
1586,33,14,224548.12,0,VIP - عملاء بيإنفقوا كتير ونشطين
1587,93,13,286210.3,0,VIP - عملاء بيإنفقوا كتير ونشطين
1588,103,6,29813.59,1,At Risk - عملاء مش نشطين من فترة
1589,24,15,171385.34,0,VIP - عملاء بيإنفقوا كتير ونشطين
1590,30,13,72505.23,2,Casual - عملاء عاديين
1591,5,16,274234.91,0,VIP - عملاء بيإنفقوا كتير ونشطين
1592,60,17,147763.21,0,VIP - عملاء بيإنفقوا كتير ونشطين
1593,13,20,179934.84,0,VIP - عملاء بيإنفقوا كتير ونشطين
1594,10,16,125497.11,2,Casual - عملاء عاديين
1595,75,18,139549.08,0,VIP - عملاء بيإنفقوا كتير ونشطين
1596,6,15,145001.03,2,Casual - عملاء عاديين
1597,19,24,291835.35,0,VIP - عملاء بيإنفقوا كتير ونشطين
1598,154,10,80407.44,1,At Risk - عملاء مش نشطين من فترة
1599,7,18,195840.52,0,VIP - عملاء بيإنفقوا كتير ونشطين
1600,15,13,162280.99,2,Casual - عملاء عاديين
1601,20,14,149302.39,2,Casual - عملاء عاديين
1602,128,9,57798.23,1,At Risk - عملاء مش نشطين من فترة
1603,137,11,78506.91,1,At Risk - عملاء مش نشطين من فترة
1604,54,13,103635.28,2,Casual - عملاء عاديين
1605,36,13,170056.19999999998,2,Casual - عملاء عاديين
1606,123,15,267849.32,0,VIP - عملاء بيإنفقوا كتير ونشطين
1607,26,23,312481.64,0,VIP - عملاء بيإنفقوا كتير ونشطين
1608,8,11,88407.82,2,Casual - عملاء عاديين
1609,15,14,166420.11,2,Casual - عملاء عاديين
1610,122,12,97402.91,1,At Risk - عملاء مش نشطين من فترة
1611,11,7,26414.23,2,Casual - عملاء عاديين
1612,71,8,99925.55,2,Casual - عملاء عاديين
1613,65,18,112553.11,2,Casual - عملاء عاديين
1614,30,16,209808.91,0,VIP - عملاء بيإنفقوا كتير ونشطين
1615,10,18,201051.76,0,VIP - عملاء بيإنفقوا كتير ونشطين
1616,32,16,243066.83,0,VIP - عملاء بيإنفقوا كتير ونشطين
1617,38,11,102935.97,2,Casual - عملاء عاديين
1618,105,10,140859.56,1,At Risk - عملاء مش نشطين من فترة
1619,6,16,285511.49,0,VIP - عملاء بيإنفقوا كتير ونشطين
1620,4,18,181623.54,0,VIP - عملاء بيإنفقوا كتير ونشطين
1621,2,15,208599.82,0,VIP - عملاء بيإنفقوا كتير ونشطين
1622,174,12,88654.62,1,At Risk - عملاء مش نشطين من فترة
1623,13,14,84894.33,2,Casual - عملاء عاديين
1624,61,9,177316.61,2,Casual - عملاء عاديين
1625,118,16,84906.51,1,At Risk - عملاء مش نشطين من فترة
1626,26,6,42137.78,2,Casual - عملاء عاديين
1627,44,16,192272.72,0,VIP - عملاء بيإنفقوا كتير ونشطين
1628,9,20,123944.95999999999,0,VIP - عملاء بيإنفقوا كتير ونشطين
1629,40,10,93066.79,2,Casual - عملاء عاديين
1630,124,15,269792.13,0,VIP - عملاء بيإنفقوا كتير ونشطين
1631,13,15,187196.73,0,VIP - عملاء بيإنفقوا كتير ونشطين
1632,72,15,227452.29,0,VIP - عملاء بيإنفقوا كتير ونشطين
1633,48,12,75096.15,2,Casual - عملاء عاديين
1634,81,14,115330.61,2,Casual - عملاء عاديين
1635,197,5,76897.53,1,At Risk - عملاء مش نشطين من فترة
1636,14,19,244164.35,0,VIP - عملاء بيإنفقوا كتير ونشطين
1637,81,15,102835.43000000001,2,Casual - عملاء عاديين
1638,56,17,149197.36,0,VIP - عملاء بيإنفقوا كتير ونشطين
1639,115,12,154674.54,1,At Risk - عملاء مش نشطين من فترة
1640,37,23,225298.11,0,VIP - عملاء بيإنفقوا كتير ونشطين
1641,30,15,169002.86000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1642,2,19,134599.74,0,VIP - عملاء بيإنفقوا كتير ونشطين
1643,9,14,168306.58,2,Casual - عملاء عاديين
1644,61,14,189853.19,0,VIP - عملاء بيإنفقوا كتير ونشطين
1645,71,19,221161.32,0,VIP - عملاء بيإنفقوا كتير ونشطين
1646,58,10,148627.84,2,Casual - عملاء عاديين
1647,23,13,184173.42,2,Casual - عملاء عاديين
1648,89,6,59430.090000000004,1,At Risk - عملاء مش نشطين من فترة
1649,6,15,216641.21,0,VIP - عملاء بيإنفقوا كتير ونشطين
1650,39,11,92102.63,2,Casual - عملاء عاديين
1651,79,19,215173.61,0,VIP - عملاء بيإنفقوا كتير ونشطين
1652,76,13,113855.9,2,Casual - عملاء عاديين
1653,31,20,210551.36000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1654,83,17,154383.48,0,VIP - عملاء بيإنفقوا كتير ونشطين
1655,7,21,165706.2,0,VIP - عملاء بيإنفقوا كتير ونشطين
1656,72,11,96987.17,2,Casual - عملاء عاديين
1657,26,13,142758.84,2,Casual - عملاء عاديين
1658,3,11,171043.36,2,Casual - عملاء عاديين
1659,29,16,132928.57,2,Casual - عملاء عاديين
1660,20,18,244705.48,0,VIP - عملاء بيإنفقوا كتير ونشطين
1661,71,16,238884.09,0,VIP - عملاء بيإنفقوا كتير ونشطين
1662,23,10,71286.05,2,Casual - عملاء عاديين
1663,3,19,247000.06999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1664,178,12,95221.75,1,At Risk - عملاء مش نشطين من فترة
1665,43,12,133581.48,2,Casual - عملاء عاديين
1666,2,14,183630.84,0,VIP - عملاء بيإنفقوا كتير ونشطين
1667,23,16,153045.46,0,VIP - عملاء بيإنفقوا كتير ونشطين
1668,14,14,162776.38,2,Casual - عملاء عاديين
1669,53,16,144746.15,2,Casual - عملاء عاديين
1670,97,12,54859.46,1,At Risk - عملاء مش نشطين من فترة
1671,6,14,110145.06,2,Casual - عملاء عاديين
1672,51,15,131142.76,2,Casual - عملاء عاديين
1673,111,13,148149.06,1,At Risk - عملاء مش نشطين من فترة
1674,14,15,128149.75,2,Casual - عملاء عاديين
1675,19,14,129265.20999999999,2,Casual - عملاء عاديين
1676,69,22,343628.5,0,VIP - عملاء بيإنفقوا كتير ونشطين
1677,75,8,121661.1,2,Casual - عملاء عاديين
1678,5,13,97484.31,2,Casual - عملاء عاديين
1679,29,16,128648.81999999999,2,Casual - عملاء عاديين
1680,22,13,64540.99,2,Casual - عملاء عاديين
1681,29,14,218367.16,0,VIP - عملاء بيإنفقوا كتير ونشطين
1682,8,19,190859.0,0,VIP - عملاء بيإنفقوا كتير ونشطين
1683,70,12,130442.47,2,Casual - عملاء عاديين
1684,72,22,233517.68,0,VIP - عملاء بيإنفقوا كتير ونشطين
1685,23,10,180190.63,2,Casual - عملاء عاديين
1686,99,16,255653.23,0,VIP - عملاء بيإنفقوا كتير ونشطين
1687,4,23,313583.24,0,VIP - عملاء بيإنفقوا كتير ونشطين
1688,69,11,96236.87,2,Casual - عملاء عاديين
1689,64,12,136528.62,2,Casual - عملاء عاديين
1690,14,28,236607.08,0,VIP - عملاء بيإنفقوا كتير ونشطين
1691,20,14,215510.85,0,VIP - عملاء بيإنفقوا كتير ونشطين
1692,82,15,136074.04,2,Casual - عملاء عاديين
1693,69,7,72046.54,2,Casual - عملاء عاديين
1694,76,19,192590.26,0,VIP - عملاء بيإنفقوا كتير ونشطين
1695,8,11,127637.9,2,Casual - عملاء عاديين
1696,123,18,207886.37,0,VIP - عملاء بيإنفقوا كتير ونشطين
1697,22,8,86998.20999999999,2,Casual - عملاء عاديين
1698,32,16,175542.8,0,VIP - عملاء بيإنفقوا كتير ونشطين
1699,86,18,243368.43000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1700,10,18,184462.41999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1701,114,13,131412.84,1,At Risk - عملاء مش نشطين من فترة
1702,30,13,95533.8,2,Casual - عملاء عاديين
1703,84,12,115456.11,2,Casual - عملاء عاديين
1704,8,13,123357.45,2,Casual - عملاء عاديين
1705,85,13,234607.09,0,VIP - عملاء بيإنفقوا كتير ونشطين
1706,18,12,151577.09,2,Casual - عملاء عاديين
1707,230,16,112262.77,1,At Risk - عملاء مش نشطين من فترة
1708,1,19,195558.89,0,VIP - عملاء بيإنفقوا كتير ونشطين
1709,59,15,178846.94,0,VIP - عملاء بيإنفقوا كتير ونشطين
1710,13,19,272635.13,0,VIP - عملاء بيإنفقوا كتير ونشطين
1711,54,9,112452.2,2,Casual - عملاء عاديين
1712,29,12,125940.59999999999,2,Casual - عملاء عاديين
1713,99,8,58527.26,1,At Risk - عملاء مش نشطين من فترة
1714,16,18,209139.83000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1715,47,14,139271.9,2,Casual - عملاء عاديين
1716,48,17,138398.88999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
